Length,price_clean,cluster
9.85,275000.0,0
10.22,275000.0,0
9.85,275000.0,0
11.7,275000.0,0
10.4,275000.0,0
14.93,275000.0,0
14.95,275000.0,0
9.99,300000.0,0
11.29,279500.0,0
15.39,279000.0,0
14.75,279000.0,0
10.25,279000.0,0
16.02,279000.0,1
15.24,279000.0,0
13.5,279000.0,0
13.72,279000.0,0
16.22,279000.0,1
14.22,279000.0,0
19.5,279000.0,1
17.0,279000.0,1
13.9,279000.0,0
15.95,279000.0,1
17.5,285000.0,1
14.8,285000.0,0
13.88,285000.0,0
13.36,285000.0,0
16.4,285000.0,1
15.37,285000.0,0
11.99,285000.0,0
13.7,285000.0,0
14.8,285000.0,0
15.35,285000.0,0
15.83,285000.0,0
12.29,285000.0,0
12.0,285000.0,0
14.85,285000.0,0
12.29,285000.0,0
13.34,284000.0,0
12.76,290000.0,0
14.96,290000.0,0
16.0,290000.0,1
11.29,290000.0,0
19.51,290000.0,1
50.0,290000.0,1
13.88,290000.0,0
12.08,290000.0,0
16.0,290000.0,1
17.07,290000.0,1
12.67,290000.0,0
12.67,290000.0,0
16.24,290000.0,1
13.95,290000.0,0
15.73,290000.0,0
12.05,290000.0,0
14.64,295000.0,0
16.02,295000.0,1
17.4,295000.0,1
17.0,295000.0,1
14.55,295000.0,0
13.65,295000.0,0
23.0,295000.0,1
12.67,295000.0,0
14.5,295000.0,0
13.56,295000.0,0
18.65,295000.0,1
14.8,295000.0,0
11.28,295000.0,0
17.35,295000.0,1
13.15,295000.0,0
11.98,295000.0,0
15.4,299000.0,0
23.95,299000.0,1
14.68,299000.0,0
15.98,299000.0,1
14.85,299000.0,0
15.98,299000.0,1
14.35,299000.0,0
13.72,299000.0,0
16.46,299000.0,1
16.34,299000.0,1
10.98,299000.0,0
18.34,299000.0,1
15.7,299000.0,0
14.22,299000.0,0
12.19,299000.0,0
10.07,299000.0,0
13.65,310000.0,0
16.45,310000.0,1
17.4,310000.0,1
9.97,309350.0,0
9.46,2300000.0,0
11.43,309000.0,0
11.67,309000.0,0
11.13,308000.0,0
10.34,332024.0,0
13.6,305000.0,0
12.24,305000.0,0
13.2,305000.0,0
10.31,329500.0,0
11.7,304640.0,0
15.23,319000.0,0
16.4,319000.0,1
13.85,319000.0,0
11.61,319000.0,0
10.4,318000.0,0
12.33,317849.0,0
12.33,317849.0,0
11.99,317611.0,0
12.5,317500.0,0
11.43,316417.0,0
9.99,315665.0,0
11.29,326000.0,0
12.0,325000.0,0
12.9,325000.0,0
13.72,325000.0,0
13.44,325000.0,0
15.61,325000.0,0
17.37,325000.0,1
16.0,325000.0,1
14.35,325000.0,0
13.15,325000.0,0
17.07,325000.0,1
24.35,325000.0,1
17.1,325000.0,1
17.35,325000.0,1
13.41,325000.0,0
13.41,325000.0,0
11.99,2502188.0,1
14.2,2500000.0,1
14.54,335000.0,0
14.0,335000.0,0
14.0,335000.0,0
19.6,335000.0,1
15.54,335000.0,0
14.9,335000.0,0
14.7,335000.0,0
14.5,335000.0,0
11.43,335000.0,0
21.0,335000.0,1
9.48,361933.0,0
11.43,331296.0,0
11.43,331296.0,0
18.88,330000.0,1
27.0,349000.0,1
10.89,348000.0,0
9.99,347650.0,0
19.5,345100.0,1
15.11,345000.0,0
16.5,345000.0,1
17.4,345000.0,1
19.51,345000.0,1
19.8,345000.0,1
14.99,345000.0,0
18.95,345000.0,1
15.12,345000.0,0
22.8,345000.0,1
11.88,342500.0,0
14.89,341000.0,0
11.4,340500.0,0
11.29,350000.0,0
14.99,350000.0,0
13.88,350000.0,0
17.75,350000.0,1
16.4,350000.0,1
19.25,350000.0,1
15.23,350000.0,0
23.98,350000.0,1
20.46,350000.0,1
24.9,350000.0,1
29.87,350000.0,1
20.0,350000.0,1
14.5,350000.0,0
13.29,350000.0,0
15.7,350000.0,1
14.9,349900.0,0
12.49,360000.0,0
11.0,360000.0,0
11.95,360000.0,0
22.0,360000.0,1
23.0,360000.0,1
18.2,359900.0,1
16.9,359500.0,1
14.4,359000.0,0
15.2,359000.0,0
13.5,359000.0,0
18.88,359000.0,1
10.76,359000.0,0
11.7,359000.0,0
14.35,359000.0,0
11.23,374500.0,0
13.7,373900.0,0
13.7,373900.0,0
10.31,373350.0,0
11.47,372900.0,0
12.0,371821.0,0
15.19,370000.0,0
19.2,370000.0,1
23.75,370000.0,1
12.65,370000.0,0
16.73,370000.0,1
13.61,370000.0,0
16.8,370000.0,1
15.8,385000.0,1
12.67,385000.0,0
16.9,385000.0,1
11.99,380741.0,0
13.2,380000.0,0
18.65,380000.0,1
16.2,380000.0,1
20.2,380000.0,1
20.0,380000.0,1
10.07,380000.0,0
18.44,380000.0,1
13.86,380000.0,0
17.98,380000.0,1
16.5,380000.0,1
17.3,379500.0,1
9.86,390930.0,0
18.0,390000.0,1
13.4,390000.0,0
20.11,390000.0,1
16.65,390000.0,1
17.37,390000.0,1
18.77,390000.0,1
11.9,390000.0,0
16.7,390000.0,1
20.0,390000.0,1
15.0,390000.0,0
17.51,390000.0,1
11.95,421450.0,0
12.95,418000.0,0
10.17,389500.0,0
17.02,399000.0,1
17.4,399000.0,1
16.36,399000.0,1
18.96,399000.0,1
17.6,399000.0,1
15.37,399000.0,0
15.6,399000.0,1
14.65,399000.0,0
17.0,399000.0,1
14.0,399000.0,0
14.3,399000.0,0
14.3,399000.0,0
13.86,399000.0,0
13.43,399000.0,0
11.2,399000.0,0
13.96,399000.0,0
19.5,415000.0,1
13.78,415000.0,0
12.64,415000.0,0
13.88,415000.0,0
14.95,415000.0,0
13.25,415000.0,0
13.25,415000.0,0
18.6,410000.0,1
10.87,410000.0,0
14.02,410000.0,0
16.1,410000.0,1
13.4,409500.0,0
15.1,409000.0,0
15.1,409000.0,0
17.48,430000.0,1
14.78,430000.0,0
17.85,430000.0,1
11.33,430000.0,0
13.93,430000.0,0
11.5,429111.0,0
11.0,429000.0,0
13.22,429000.0,0
13.96,429000.0,0
13.96,429000.0,0
13.0,429000.0,0
11.73,429000.0,0
16.32,429000.0,1
15.2,429000.0,0
19.25,429000.0,1
20.5,428400.0,1
12.52,449000.0,0
20.8,449000.0,1
16.12,448000.0,1
13.43,446760.0,0
13.43,446760.0,0
12.5,445600.0,0
14.67,445000.0,0
16.0,445000.0,1
16.3,445000.0,1
22.0,445000.0,1
13.95,445000.0,0
17.0,445000.0,1
13.93,444822.0,0
10.3,480000.0,0
11.49,3299000.0,1
15.1,441666.0,0
11.49,495000.0,0
14.3,457198.0,0
14.3,457198.0,0
14.3,457198.0,0
13.93,456796.0,0
17.65,455000.0,1
13.6,3381900.0,1
12.65,3371900.0,1
14.2,453000.0,0
16.6,452400.0,1
13.1,452200.0,0
19.0,450000.0,1
21.5,450000.0,1
16.2,450000.0,1
12.95,475000.0,0
20.0,475000.0,1
18.0,475000.0,1
24.08,475000.0,1
17.0,475000.0,1
20.27,475000.0,1
17.8,475000.0,1
19.2,475000.0,1
13.6,475000.0,0
14.78,475000.0,0
13.25,475000.0,0
11.7,473304.0,0
14.99,473000.0,0
12.0,473000.0,0
13.2,472500.0,0
21.56,490000.0,1
15.09,490000.0,0
21.09,490000.0,1
21.14,490000.0,1
20.06,490000.0,1
50.0,490000.0,1
21.09,490000.0,1
14.99,490000.0,0
14.99,490000.0,0
19.51,490000.0,1
15.1,490000.0,0
21.75,490000.0,1
16.7,490000.0,1
15.75,489900.0,1
18.19,489000.0,1
18.4,499000.0,1
15.0,499000.0,0
19.2,499000.0,1
21.8,499000.0,1
19.51,499000.0,1
16.4,499000.0,1
15.2,499000.0,0
20.41,499000.0,1
18.9,499000.0,1
16.4,499000.0,1
13.43,499000.0,0
19.3,499000.0,1
15.54,499000.0,1
17.7,499000.0,1
13.55,535441.0,0
20.0,535000.0,1
16.36,535000.0,1
15.2,535000.0,0
21.6,534000.0,1
24.0,530000.0,1
22.33,530000.0,1
22.56,530000.0,1
17.07,530000.0,1
13.65,530000.0,0
12.5,529000.0,0
16.2,529000.0,1
12.2,529000.0,0
13.2,528900.0,0
20.65,550000.0,1
15.44,550000.0,1
19.81,550000.0,1
23.07,550000.0,1
14.78,550000.0,0
17.6,550000.0,1
19.5,550000.0,1
22.78,550000.0,1
19.6,550000.0,1
13.5,550000.0,0
23.23,550000.0,1
19.81,550000.0,1
15.67,550000.0,1
19.5,550000.0,1
18.0,550000.0,1
14.23,550000.0,0
13.82,578600.0,0
22.05,4300000.0,1
11.85,576384.0,0
21.3,575000.0,1
14.0,575000.0,0
14.0,575000.0,0
12.5,573936.0,0
12.5,572200.0,0
15.85,570000.0,1
16.87,570000.0,1
19.2,570000.0,1
26.59,570000.0,1
17.0,570000.0,1
18.9,595000.0,1
23.47,595000.0,1
14.29,595000.0,0
21.59,595000.0,1
22.25,595000.0,1
17.0,595000.0,1
15.1,595000.0,1
15.1,595000.0,1
23.85,595000.0,1
12.33,595000.0,0
20.45,594000.0,1
15.57,591192.0,1
17.92,590000.0,1
20.51,590000.0,1
20.43,590000.0,1
17.53,625000.0,1
78.63,625000.0,1
13.16,625000.0,0
19.62,620000.0,1
18.66,4600000.0,1
19.75,615000.0,1
12.54,615000.0,0
14.43,4573125.0,1
18.33,610000.0,1
16.46,610000.0,1
19.2,610000.0,1
14.35,606700.0,0
13.45,600240.0,0
20.2,650000.0,1
19.03,650000.0,1
24.99,650000.0,1
21.9,650000.0,1
15.2,650000.0,1
19.06,650000.0,1
25.0,650000.0,1
23.45,650000.0,1
17.6,650000.0,1
16.49,650000.0,1
15.42,650000.0,1
22.0,650000.0,1
14.95,649500.0,1
25.3,649000.0,1
19.9,649000.0,1
9.0,750000.0,0
14.27,690200.0,0
19.96,690000.0,1
17.86,690000.0,1
22.25,690000.0,1
23.95,690000.0,1
21.69,690000.0,1
15.0,690000.0,1
25.0,690000.0,1
21.0,690000.0,1
18.29,690000.0,1
25.8,690000.0,1
13.9,689000.0,0
15.1,686000.0,1
19.35,748000.0,1
17.92,745000.0,1
17.57,745000.0,1
13.0,744000.0,0
14.99,5504063.0,1
23.44,735000.0,1
19.5,730000.0,1
19.61,730000.0,1
16.2,730000.0,1
16.2,730000.0,1
13.9,729000.0,0
16.2,729000.0,1
16.17,725000.0,1
16.18,725000.0,1
18.41,725000.0,1
14.99,5360625.0,1
19.96,790000.0,1
19.3,790000.0,1
14.29,789000.0,0
19.75,785000.0,1
13.82,780840.0,0
23.98,780000.0,1
15.64,780000.0,1
18.91,780000.0,1
16.4,780000.0,1
16.76,779000.0,1
13.9,776179.0,0
19.5,775000.0,1
21.64,775000.0,1
11.25,772000.0,0
18.52,770000.0,1
24.97,835000.0,1
15.46,833000.0,1
19.99,830000.0,1
16.66,830000.0,1
16.12,830000.0,1
19.14,829000.0,1
18.5,825000.0,1
15.75,825000.0,1
22.56,820000.0,1
16.66,820000.0,1
16.5,815094.0,1
16.11,814200.0,1
12.8,812000.0,0
15.0,877250.0,1
19.5,875000.0,1
23.4,875000.0,1
16.23,874306.0,1
23.1,870000.0,1
20.4,870000.0,1
19.88,870000.0,1
21.98,870000.0,1
20.75,869000.0,1
16.1,868000.0,1
18.35,865000.0,1
20.2,865000.0,1
18.34,930000.0,1
16.11,925105.0,1
17.29,920000.0,1
23.0,910000.0,1
18.7,906100.0,1
23.05,900000.0,1
17.88,900000.0,1
20.98,900000.0,1
22.94,900000.0,1
17.88,900000.0,1
24.2,900000.0,1
30.0,900000.0,1
25.0,899000.0,1
13.25,899000.0,0
18.34,895000.0,1
19.72,990000.0,1
20.34,990000.0,1
22.0,990000.0,1
15.2,990000.0,1
29.87,989900.0,1
19.39,989000.0,1
15.55,1060000.0,1
14.65,984000.0,1
13.8,983424.0,0
22.5,980000.0,1
19.82,980000.0,1
24.95,980000.0,1
20.15,980000.0,1
23.0,980000.0,1
17.37,1050000.0,1
21.04,1050000.0,1
23.85,1050000.0,1
23.49,1040000.0,1
16.92,1039000.0,1
15.2,1027922.0,1
15.82,1027774.0,1
17.6,1027000.0,1
22.56,1020000.0,1
19.5,1020000.0,1
16.92,1015000.0,1
21.07,1150000.0,1
17.21,1150000.0,1
20.04,1150000.0,1
21.37,1150000.0,1
19.75,1150000.0,1
27.4,1150000.0,1
18.7,1150000.0,1
15.1,1144500.0,1
16.25,1137595.0,1
16.92,1132000.0,1
21.62,1130000.0,1
16.71,8404900.0,2
21.38,1100000.0,1
22.55,1100000.0,1
26.5,1250000.0,1
16.51,1250000.0,1
23.02,1250000.0,1
19.81,1250000.0,1
20.04,1250000.0,1
34.44,1250000.0,1
25.0,1250000.0,1
22.35,1250000.0,1
23.98,1250000.0,1
22.6,1250000.0,1
19.9,1250000.0,1
16.76,1249000.0,1
20.41,1245000.0,1
25.91,1400000.0,1
23.04,1399000.0,1
19.82,1395000.0,1
19.5,1395000.0,1
18.52,1391400.0,1
18.52,1391400.0,1
22.38,1390000.0,1
27.45,1390000.0,1
18.39,1390000.0,1
19.03,1390000.0,1
21.62,1390000.0,1
19.24,1386000.0,1
21.46,1385000.0,1
18.5,1380000.0,1
21.62,1375000.0,1
22.35,1595000.0,1
19.82,1590000.0,1
18.94,1590000.0,1
19.43,1590000.0,1
1.04,1590000.0,0
20.8,1579000.0,1
26.48,1575000.0,1
17.2,1567638.0,1
20.8,1554300.0,1
20.15,1550000.0,1
24.11,1550000.0,1
19.82,1550000.0,1
25.6,1850000.0,1
23.7,1850000.0,1
17.2,1839768.0,1
17.2,1838310.0,1
23.98,1800000.0,1
25.3,1800000.0,1
26.02,1800000.0,1
22.0,1800000.0,1
33.1,1800000.0,1
24.1,1795000.0,1
25.6,1795000.0,1
16.49,1794000.0,1
19.98,1794000.0,1
23.16,1790000.0,1
18.8,1785000.0,1
19.03,2170000.0,1
24.71,2150000.0,1
21.7,2150000.0,1
19.96,2142000.0,1
22.86,2118000.0,1
27.43,2100000.0,1
41.76,2100000.0,1
23.05,2100000.0,1
24.92,2100000.0,1
26.9,2100000.0,1
22.1,2050000.0,1
18.5,2016000.0,1
26.4,2650000.0,1
26.8,2650000.0,1
23.75,2620000.0,1
24.08,2600000.0,1
23.4,2600000.0,1
32.0,2500000.0,1
31.3,2500000.0,1
29.42,2500000.0,1
26.8,2500000.0,1
26.75,2500000.0,1
36.0,2500000.0,1
31.39,2500000.0,1
18.0,2499000.0,1
27.0,2490000.0,1
44.2,3600000.0,1
37.0,3500000.0,1
30.0,3500000.0,1
22.86,3490000.0,1
33.7,3480000.0,1
21.86,3447580.0,1
20.54,3410000.0,1
22.0,3400000.0,1
27.13,3400000.0,1
28.15,3390000.0,1
32.68,3300000.0,1
32.56,3300000.0,1
26.75,3200000.0,1
24.38,3200000.0,1
27.18,5600000.0,1
30.6,5600000.0,1
29.7,5500000.0,1
30.55,5416000.0,1
31.7,5400000.0,1
31.7,5400000.0,1
29.1,5400000.0,1
30.55,5350000.0,1
31.7,5300000.0,1
23.75,5208850.0,1
46.09,4995000.0,1
26.7,4950000.0,1
26.51,4936000.0,1
43.3,16025000.0,2
54.5,14950000.0,2
44.7,14850000.0,2
37.0,12150000.0,2
37.1,11995000.0,2
35.0,11900000.0,2
35.36,11900000.0,2
38.4,11460000.0,2
35.36,11000000.0,2
35.2,10800000.0,2
36.5,10500000.0,2
41.7,9900000.0,2
30.4,9300000.0,2
54.4,31000000.0,2
47.6,24050000.0,2
56.0,23500000.0,2
45.0,19900000.0,2
40.0,16900000.0,2
36.3,16750000.0,2
36.3,16750000.0,2
40.05,9250000.0,2
37.3,9230000.0,2
34.83,9076600.0,2
33.05,8995000.0,2
45.6,8950000.0,2
39.3,8900000.0,2
43.0,8800000.0,2
31.0,8800000.0,2
34.1,8350000.0,2
31.08,7900000.0,2
35.05,7250000.0,2
28.96,7100000.0,2
34.53,6950000.0,2
47.0,6950000.0,2
39.8,6900000.0,2
34.83,6800000.0,2
38.3,6800000.0,2
26.07,6500000.0,2
23.9,6300000.0,1
45.0,6000000.0,2
23.9,5900000.0,1
31.75,5900000.0,1
41.1,5900000.0,2
31.7,5772400.0,1
33.83,4900000.0,1
37.0,4900000.0,1
26.3,4850000.0,1
38.4,4800000.0,1
26.76,4800000.0,1
36.5,4800000.0,1
49.8,4600000.0,1
26.0,4600000.0,1
26.34,4600000.0,1
40.0,4553000.0,1
29.8,4500000.0,1
23.75,4395000.0,1
28.5,4350000.0,1
27.96,4300000.0,1
32.92,4250000.0,1
26.21,4200000.0,1
31.0,4150000.0,1
24.64,4100000.0,1
25.15,3960000.0,1
37.0,3900000.0,1
24.1,3850000.0,1
22.61,3834000.0,1
24.97,3750000.0,1
33.0,3690000.0,1
22.2,3674550.0,1
7.62,3674550.0,1
35.05,3638000.0,1
34.1,3200000.0,1
26.24,3200000.0,1
21.5,3050000.0,1
23.42,3023000.0,1
26.75,3000000.0,1
31.08,2990000.0,1
25.2,2950000.0,1
18.8,2950000.0,1
28.0,2950000.0,1
24.62,2950000.0,1
20.45,2950000.0,1
26.44,2900000.0,1
27.0,2900000.0,1
53.5,2900000.0,1
26.0,2900000.0,1
21.25,2900000.0,1
22.05,2899000.0,1
25.5,2890000.0,1
20.45,2850000.0,1
27.07,2785000.0,1
23.03,2785000.0,1
32.9,2750000.0,1
23.95,2700000.0,1
26.2,2650000.0,1
31.5,2490000.0,1
31.52,2490000.0,1
32.16,2490000.0,1
1.05,2490000.0,0
26.75,2450000.0,1
21.44,2450000.0,1
20.8,2400000.0,1
26.0,2390000.0,1
20.67,2388000.0,1
20.8,17578125.0,2
21.3,2350000.0,1
21.44,2300000.0,1
32.91,2300000.0,1
23.95,2300000.0,1
20.37,2260000.0,1
24.9,2250000.0,1
30.15,2250000.0,1
22.98,2245000.0,1
23.1,2200000.0,1
27.43,2200000.0,1
19.43,2200000.0,1
21.4,2200000.0,1
27.07,2200000.0,1
27.6,2195000.0,1
23.05,2190000.0,1
27.4,2000000.0,1
23.2,2000000.0,1
21.34,2000000.0,1
22.66,2000000.0,1
19.98,1999000.0,1
32.0,1995000.0,1
33.48,1995000.0,1
26.5,1990000.0,1
20.8,1990000.0,1
23.67,1990000.0,1
21.46,1985000.0,1
26.03,1980000.0,1
33.48,1975000.0,1
23.7,1950000.0,1
27.89,1950000.0,1
48.5,1950000.0,1
21.3,1950000.0,1
35.5,1950000.0,1
21.26,1950000.0,1
21.46,1945000.0,1
23.95,1900000.0,1
23.47,1900000.0,1
32.5,1900000.0,1
25.76,1897000.0,1
23.67,1895000.0,1
32.15,1890000.0,1
18.4,1875000.0,1
28.0,1850000.0,1
28.0,1850000.0,1
30.75,1850000.0,1
23.95,1850000.0,1
23.14,1780000.0,1
23.95,1750000.0,1
21.6,1750000.0,1
26.01,1750000.0,1
28.5,1750000.0,1
21.45,1750000.0,1
23.95,1750000.0,1
26.25,1750000.0,1
18.95,12937500.0,2
15.82,1705992.0,1
19.46,1700000.0,1
22.0,1700000.0,1
23.95,1700000.0,1
18.0,1700000.0,1
23.05,1700000.0,1
23.95,1699000.0,1
30.6,1699000.0,1
20.82,1695000.0,1
19.0,1695000.0,1
19.17,1690000.0,1
25.3,1690000.0,1
18.8,1685000.0,1
17.8,1650000.0,1
23.95,1650000.0,1
18.5,1620000.0,1
19.98,1608000.0,1
17.0,1607730.0,1
19.03,1603049.0,1
21.67,1600000.0,1
21.3,1595000.0,1
25.91,1550000.0,1
22.35,1549000.0,1
23.95,1520000.0,1
38.5,1500000.0,1
27.48,1500000.0,1
23.85,1500000.0,1
25.07,1500000.0,1
17.6,1500000.0,1
23.85,1500000.0,1
26.3,1500000.0,1
26.3,1500000.0,1
22.37,1500000.0,1
23.0,1500000.0,1
19.82,1499000.0,1
19.65,1499000.0,1
16.8,1499000.0,1
23.16,1495000.0,1
28.95,1495000.0,1
20.15,1490000.0,1
21.07,1490000.0,1
26.0,1480000.0,1
21.34,1450000.0,1
20.55,1450000.0,1
20.82,1450000.0,1
25.6,1450000.0,1
20.8,1450000.0,1
20.8,1439000.0,1
18.52,1402995.0,1
26.21,1400000.0,1
18.52,1371535.0,1
19.83,1369000.0,1
19.08,1350000.0,1
24.4,1350000.0,1
25.98,1350000.0,1
24.38,1350000.0,1
16.9,1350000.0,1
21.11,1350000.0,1
22.55,1349000.0,1
19.03,1340000.0,1
18.9,1340000.0,1
18.7,1339000.0,1
18.7,1335000.0,1
17.13,1312560.0,1
23.94,1300000.0,1
25.3,1300000.0,1
21.43,1300000.0,1
21.03,1300000.0,1
24.5,1295000.0,1
22.68,1290000.0,1
21.04,1289000.0,1
18.4,1285000.0,1
18.35,1280500.0,1
22.7,1275000.0,1
23.8,1275000.0,1
18.7,1275000.0,1
19.24,1270000.0,1
17.2,1232966.0,1
17.2,1222776.0,1
23.95,1220000.0,1
17.0,1203950.0,1
23.03,1200000.0,1
23.99,1200000.0,1
19.2,1200000.0,1
29.7,1200000.0,1
21.43,1200000.0,1
18.35,1200000.0,1
16.0,1200000.0,1
20.8,1199000.0,1
17.0,1197600.0,1
21.0,1195000.0,1
22.0,1195000.0,1
21.04,1190000.0,1
21.77,1190000.0,1
20.35,1190000.0,1
18.52,1184590.0,1
18.16,1180000.0,1
19.24,1180000.0,1
19.98,1175000.0,1
18.3,1175000.0,1
16.36,1163760.0,1
19.4,1150000.0,1
25.9,1150000.0,1
28.96,1150000.0,1
18.35,1150000.0,1
19.33,1100000.0,1
19.63,1100000.0,1
25.07,1100000.0,1
17.8,1100000.0,1
22.26,1100000.0,1
22.26,1100000.0,1
22.26,1100000.0,1
28.2,1100000.0,1
17.2,1095500.0,1
14.61,1095000.0,1
16.48,1095000.0,1
16.2,1094920.0,1
22.0,1090000.0,1
22.83,1090000.0,1
21.09,1085000.0,1
15.82,1084800.0,1
22.25,1080000.0,1
23.85,1075000.0,1
22.3,1070000.0,1
16.5,1066000.0,1
15.82,1059295.0,1
14.63,1056985.0,1
14.63,1056958.0,1
15.82,1053600.0,1
29.6,1050000.0,1
20.54,1000000.0,1
16.0,999000.0,1
16.0,999000.0,1
36.0,998500.0,1
23.77,998000.0,1
20.16,995000.0,1
21.7,995000.0,1
20.0,995000.0,1
23.99,995000.0,1
21.13,995000.0,1
23.95,995000.0,1
18.52,995000.0,1
25.0,990000.0,1
20.15,990000.0,1
19.81,990000.0,1
19.55,990000.0,1
22.0,990000.0,1
19.2,990000.0,1
22.61,990000.0,1
17.6,990000.0,1
18.35,990000.0,1
22.58,990000.0,1
20.4,990000.0,1
20.4,990000.0,1
21.4,990000.0,1
29.6,990000.0,1
22.68,990000.0,1
16.51,990000.0,1
21.06,990000.0,1
19.81,990000.0,1
20.15,990000.0,1
16.3,975000.0,1
36.0,975000.0,1
17.7,965600.0,1
20.04,960000.0,1
16.11,960000.0,1
19.53,7087500.0,2
28.72,950000.0,1
23.16,950000.0,1
20.12,950000.0,1
19.35,950000.0,1
24.0,950000.0,1
27.87,950000.0,1
16.5,950000.0,1
27.0,950000.0,1
33.85,950000.0,1
21.04,950000.0,1
19.24,950000.0,1
21.46,950000.0,1
21.04,950000.0,1
19.23,950000.0,1
21.52,950000.0,1
18.5,950000.0,1
19.35,949000.0,1
20.3,949000.0,1
17.58,945000.0,1
15.55,945000.0,1
19.53,945000.0,1
16.45,945000.0,1
20.0,935000.0,1
23.95,930000.0,1
11.88,895000.0,0
28.27,895000.0,1
14.4,895000.0,1
23.83,895000.0,1
23.77,895000.0,1
16.0,892500.0,1
22.4,6631000.0,2
16.0,891000.0,1
18.61,890000.0,1
18.41,890000.0,1
21.04,890000.0,1
23.96,890000.0,1
21.67,890000.0,1
26.21,890000.0,1
26.21,890000.0,1
14.95,890000.0,1
17.3,890000.0,1
19.39,890000.0,1
26.3,890000.0,1
32.0,889000.0,1
12.98,885450.0,0
17.0,880000.0,1
22.25,880000.0,1
17.0,885000.0,1
15.0,880000.0,1
14.95,880000.0,1
27.0,879000.0,1
19.81,879000.0,1
15.85,950000.0,1
13.91,862705.0,0
19.88,860000.0,1
15.7,860000.0,1
20.15,850000.0,1
17.0,850000.0,1
25.07,850000.0,1
22.43,850000.0,1
37.0,850000.0,1
26.05,850000.0,1
23.5,850000.0,1
21.95,850000.0,1
15.82,850000.0,1
20.3,849000.0,1
17.0,849000.0,1
19.85,849000.0,1
16.11,849000.0,1
23.3,849000.0,1
26.56,849000.0,1
14.98,849000.0,1
16.81,849000.0,1
17.65,849000.0,1
26.63,849000.0,1
14.0,844543.0,0
9.14,840000.0,0
15.74,840000.0,1
36.45,840000.0,1
21.69,839000.0,1
16.1,838000.0,1
13.86,810000.0,0
22.5,800000.0,1
15.88,800000.0,1
13.99,800000.0,0
16.18,800000.0,1
14.8,800000.0,1
20.15,800000.0,1
19.01,800000.0,1
25.33,799900.0,1
19.6,799000.0,1
19.0,799000.0,1
19.25,799000.0,1
20.8,799000.0,1
18.61,799000.0,1
21.69,799000.0,1
26.94,799000.0,1
21.3,799000.0,1
19.95,795000.0,1
19.2,795000.0,1
17.92,795000.0,1
23.9,795000.0,1
15.15,795000.0,1
17.6,795000.0,1
21.0,790000.0,1
26.82,790000.0,1
22.6,790000.0,1
22.7,790000.0,1
22.25,790000.0,1
16.04,790000.0,1
23.0,790000.0,1
23.98,790000.0,1
17.96,769000.0,1
15.46,767000.0,1
16.2,764000.0,1
14.98,760400.0,1
24.0,760000.0,1
13.82,759432.0,0
16.5,756900.0,1
22.37,750000.0,1
21.5,750000.0,1
22.8,750000.0,1
20.0,750000.0,1
23.04,750000.0,1
19.06,750000.0,1
24.0,750000.0,1
21.47,750000.0,1
20.16,750000.0,1
21.17,750000.0,1
15.25,750000.0,1
25.35,750000.0,1
19.96,750000.0,1
14.6,750000.0,0
13.4,750000.0,0
16.0,749999.0,1
15.23,749500.0,1
15.54,810000.0,1
14.95,749000.0,1
19.39,749000.0,1
15.2,749000.0,1
21.57,749000.0,1
19.92,749000.0,1
23.45,720000.0,1
23.45,720000.0,1
19.02,719000.0,1
22.56,715000.0,1
22.51,715000.0,1
21.7,700000.0,1
23.05,700000.0,1
18.31,700000.0,1
24.5,700000.0,1
15.19,700000.0,1
34.3,700000.0,1
22.45,699900.0,1
16.32,699000.0,1
18.8,699000.0,1
18.36,699000.0,1
19.81,699000.0,1
22.0,699000.0,1
14.2,699000.0,0
14.99,698649.0,1
16.1,698000.0,1
15.88,698000.0,1
13.7,698000.0,0
16.12,695000.0,1
14.35,695000.0,0
17.0,695000.0,1
22.0,695000.0,1
17.0,695000.0,1
14.8,695000.0,1
18.29,695000.0,1
15.68,695000.0,1
13.4,695000.0,0
16.65,680000.0,1
24.5,680000.0,1
21.98,680000.0,1
21.38,680000.0,1
14.0,680000.0,0
16.66,680000.0,1
33.33,679900.0,1
14.0,679000.0,0
13.35,678300.0,0
16.31,675000.0,1
15.2,675000.0,1
15.2,675000.0,1
15.2,674999.0,1
15.6,671154.0,1
17.92,670000.0,1
22.86,670000.0,1
22.6,670000.0,1
20.6,670000.0,1
20.8,669000.0,1
14.2,666000.0,0
13.8,661870.0,0
17.7,659000.0,1
16.0,659000.0,1
11.72,711541.0,0
14.98,657000.0,1
14.96,656920.0,1
22.0,4875000.0,1
14.97,655000.0,1
19.0,649000.0,1
13.0,649000.0,0
19.6,649000.0,1
16.61,649000.0,1
21.95,649000.0,1
14.84,649000.0,0
14.2,649000.0,0
20.42,649000.0,1
15.75,645000.0,1
20.0,645000.0,1
19.75,645000.0,1
15.79,645000.0,1
12.91,643790.0,0
13.45,643440.0,0
12.0,643145.0,0
16.12,640000.0,1
69.71,640000.0,1
15.1,639000.0,1
17.07,630000.0,1
19.76,630000.0,1
18.67,630000.0,1
17.92,630000.0,1
17.88,629000.0,1
18.11,629000.0,1
22.85,629000.0,1
24.38,625000.0,1
16.57,625000.0,1
15.1,625000.0,1
27.5,600000.0,1
24.0,600000.0,1
19.48,600000.0,1
22.6,600000.0,1
23.94,600000.0,1
